id,season,age,tm,lg,pos,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id
12139,1979-80,36,sea,nba,pf,15,"",17.1,0.9,2.9,.302,0.0,0.0,"",0.9,2.9,.302,.302,0.7,0.9,.846,2.2,2.8,5.0,1.0,0.6,0.1,0.6,1.9,2.5,7280
12140,2011-12,24,phi,nba,sg,2,0,2.0,0.5,0.5,1.000,0.0,0.0,"",0.5,0.5,1.000,1.000,0.0,0.0,"",0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7281
12141,2005-06,22,mia,nba,pf,2,0,3.5,0.0,1.5,.000,0.0,0.0,"",0.0,1.5,.000,.000,0.0,0.0,"",0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,7285
12142,2017-18,21,phi,nba,pg,10,10,36.9,6.1,12.5,.488,0.0,0.1,.000,6.1,12.4,.492,.488,4.1,5.8,.707,1.6,7.8,9.4,7.7,1.7,0.8,4.4,3.4,16.3,7286
12143,2018-19,22,phi,nba,pg,12,12,35.1,6.0,9.7,.621,0.0,0.0,"",6.0,9.7,.621,.621,1.9,3.3,.575,2.0,5.1,7.1,6.0,1.3,1.0,2.7,3.8,13.9,7286
12144,2020-21,24,phi,nba,pg,12,12,33.5,4.9,7.9,.621,0.0,0.1,.000,4.9,7.8,.628,.621,2.1,6.1,.342,2.1,5.8,7.9,8.8,1.3,0.8,2.3,3.3,11.9,7286
12145,2005-06,25,mil,nba,sf,5,5,31.8,2.8,8.4,.333,1.0,2.4,.417,1.8,6.0,.300,.393,0.0,0.0,"",0.8,2.8,3.6,2.0,1.8,0.2,1.2,2.2,6.6,7287
12146,2011-12,31,lac,nba,sf,4,1,8.0,1.3,2.3,.556,0.3,1.0,.250,1.0,1.3,.800,.611,0.0,0.0,"",0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.8,2.8,7287
12147,1947-48,22,blb,baa,"",11,"","",5.9,15.9,.371,,,,,,,,5.3,7.1,.744,,,"",1.0,,,,3.8,17.1,7289
12148,1948-49,23,blb,baa,"",3,"","",4.3,12.3,.351,,,,,,,,7.3,9.7,.759,,,"",2.3,,,,4.0,16.0,7289
12149,1949-50,24,nyk,nba,"",5,"","",2.2,8.0,.275,,,,,,,,4.0,4.2,.952,,,"",1.4,,,,4.2,8.4,7289
12150,1950-51,25,nyk,nba,"",14,"","",3.9,10.8,.364,,,,,,,,3.0,4.9,.618,,,6.7,1.7,,,,4.4,10.9,7289
12151,1951-52,26,nyk,nba,c,14,"",30.5,5.5,11.9,.464,,,,,,,,4.9,6.4,.764,,,7.7,0.9,,,,3.9,15.9,7289
12152,1952-53,27,nyk,nba,c,11,"",31.0,4.3,11.6,.367,,,,,,,,4.6,6.4,.729,,,7.5,2.3,,,,4.4,13.2,7289
12153,1953-54,28,nyk,nba,c,4,"",27.8,2.5,7.8,.323,,,,,,,,6.3,9.0,.694,,,8.3,2.5,,,,4.3,11.3,7289
12154,1967-68,24,dnr,aba,pg,5,"",29.0,2.6,7.2,.361,0.0,0.2,.000,2.6,7.0,.371,.361,2.4,3.2,.750,"","",4.4,3.0,,,2.0,4.0,7.6,7290
12155,1968-69,25,dnr,aba,pg,2,"",4.5,0.0,0.5,.000,0.0,0.0,"",0.0,0.5,.000,.000,0.0,0.0,"","","",0.0,0.0,,,0.0,0.5,0.0,7290
12156,2015-16,26,sas,nba,sg,3,0,8.7,1.3,3.3,.400,0.7,1.0,.667,0.7,2.3,.286,.500,0.3,0.7,.500,1.0,0.3,1.3,0.7,0.7,0.0,0.3,1.3,3.7,7292
12157,2016-17,27,sas,nba,sg,15,4,20.4,4.1,9.1,.456,0.9,2.5,.351,3.3,6.6,.495,.504,1.4,2.1,.677,0.6,1.3,1.9,1.9,0.6,0.1,0.7,2.0,10.5,7292
12158,2018-19,29,phi,nba,sf,7,0,7.4,1.4,4.3,.333,0.3,1.4,.200,1.1,2.9,.400,.367,0.4,0.6,.750,0.3,1.0,1.3,0.3,0.1,0.0,0.9,0.3,3.6,7292
12159,1995-96,27,sac,nba,sf,4,0,19.3,3.8,8.3,.455,0.8,2.3,.333,3.0,6.0,.500,.500,1.3,1.8,.714,1.0,2.0,3.0,2.0,1.5,0.5,1.5,3.0,9.5,7294
12160,1969-70,30,nya,aba,sf,7,"",31.7,5.6,11.1,.500,0.0,0.9,.000,5.6,10.3,.542,.500,3.3,4.0,.821,"","",7.6,3.0,"","","","",14.4,7296
12161,1970-71,31,ken,aba,sf,19,"",20.3,3.7,8.2,.452,0.0,0.3,.000,3.7,7.8,.470,.452,1.8,2.6,.694,1.8,3.3,5.1,2.7,"","",1.4,3.5,9.2,7296
12162,1971-72,32,ken,aba,sf,6,"",16.5,2.7,6.5,.410,0.0,0.0,"",2.7,6.5,.410,.410,1.2,1.3,.875,"","",2.0,0.5,"","",0.3,3.5,6.5,7296
12163,1972-73,33,ken,aba,sf,19,"",33.6,4.8,10.9,.444,0.0,0.2,.000,4.8,10.7,.453,.444,1.4,1.6,.871,1.0,3.9,4.9,4.2,"","",2.0,3.5,11.1,7296
12164,1973-74,34,ken,aba,sf,8,"",11.3,1.8,4.4,.400,0.0,0.3,.000,1.8,4.1,.424,.400,0.3,0.3,1.000,0.4,0.8,1.1,0.9,0.5,0.4,0.6,2.1,3.8,7296
12165,2018-19,19,por,nba,sg,5,0,2.4,0.0,1.4,.000,0.0,0.4,.000,0.0,1.0,.000,.000,0.8,1.0,.800,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.8,7298
12166,2019-20,20,por,nba,sg,4,0,20.5,2.0,6.5,.308,1.5,3.5,.429,0.5,3.0,.167,.423,1.3,1.5,.833,0.3,2.5,2.8,2.5,1.5,0.0,1.0,1.8,6.8,7298
12167,2020-21,21,por,nba,sg,6,0,17.8,2.3,4.2,.560,1.8,3.0,.611,0.5,1.2,.429,.780,0.0,0.0,"",0.5,2.2,2.7,0.8,0.3,0.2,0.2,1.0,6.5,7298
12168,1997-98,25,chi,nba,pf,13,0,5.7,0.5,1.2,.375,0.0,0.0,"",0.5,1.2,.375,.375,0.3,0.7,.444,0.3,0.7,1.0,0.2,0.2,0.1,0.2,0.8,1.2,7299
12169,1971-72,22,dnr,aba,sg,7,"",41.6,10.0,23.1,.432,0.0,0.3,.000,10.0,22.9,.438,.432,6.7,8.1,.825,"","",4.4,3.4,"","",2.6,3.0,26.7,7300
12170,1972-73,23,dnr,aba,sg,5,"",39.4,10.2,27.6,.370,0.4,1.2,.333,9.8,26.4,.371,.377,5.6,7.4,.757,1.6,3.2,4.8,2.8,"","",3.0,4.0,26.4,7300
12171,1974-75,25,dna,aba,sg,13,"",36.2,7.8,16.5,.477,0.1,0.5,.167,7.8,16.0,.486,.479,4.1,5.2,.779,1.4,3.6,5.0,5.7,1.7,0.2,4.2,2.3,19.8,7300
12172,1975-76,26,dna,aba,sg,13,"",41.7,7.6,16.7,.456,0.1,0.2,.500,7.5,16.5,.456,.459,4.5,4.9,.906,1.3,3.4,4.7,5.6,1.6,0.3,4.5,2.5,19.8,7300
12173,1976-77,27,det,nba,sg,2,"",8.5,0.0,4.5,.000,"","","",0.0,4.5,.000,.000,0.0,0.0,"",0.5,1.0,1.5,0.5,0.0,0.0,"",0.5,0.0,7300
12174,1977-78,28,den,nba,sg,13,"",17.3,3.3,7.3,.453,"","","",3.3,7.3,.453,.453,1.2,1.8,.696,0.4,1.1,1.5,2.9,0.3,0.2,1.6,1.5,7.8,7300
12175,1978-79,29,njn,nba,sg,2,"",5.0,1.0,2.5,.400,"","","",1.0,2.5,.400,.400,0.0,0.0,"",0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,2.0,7300
12176,2015-16,27,okc,nba,sf,6,0,8.5,0.5,1.5,.333,0.3,0.7,.500,0.2,0.8,.200,.444,0.0,0.3,.000,0.2,1.0,1.2,0.0,0.2,0.0,0.0,0.7,1.3,7309
12177,2016-17,28,okc,nba,sf,1,0,10.0,0.0,1.0,.000,0.0,0.0,"",0.0,1.0,.000,.000,0.0,0.0,"",0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7309
12178,2005-06,24,lac,nba,sf,7,0,1.7,0.1,0.4,.333,0.0,0.3,.000,0.1,0.1,1.000,.333,0.0,0.0,"",0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.4,0.3,7312
12179,2008-09,27,dal,nba,pf,9,0,4.7,0.6,1.1,.500,0.2,0.6,.400,0.3,0.6,.600,.600,0.0,0.2,.000,0.2,0.4,0.7,0.0,0.0,0.1,0.2,0.9,1.3,7312
12180,1993-94,29,orl,nba,pg,2,0,11.5,2.0,4.0,.500,0.0,1.0,.000,2.0,3.0,.667,.500,0.5,0.5,1.000,0.5,0.0,0.5,1.5,0.0,0.0,2.5,1.0,4.5,7318
12181,1974-75,22,nya,aba,sg,1,"",9.0,1.0,2.0,.500,0.0,0.0,"",1.0,2.0,.500,.500,3.0,4.0,.750,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,7319
12182,1975-76,23,nya,aba,sg,13,"",22.1,3.4,7.8,.436,0.1,0.1,1.000,3.3,7.7,.430,.441,3.0,3.8,.780,1.8,1.8,3.7,2.2,1.6,0.2,1.9,3.5,9.8,7319
12183,1978-79,26,phi,nba,sg,5,"",9.4,1.2,3.4,.353,"","","",1.2,3.4,.353,.353,1.2,1.6,.750,1.0,1.0,2.0,2.2,0.6,0.2,1.2,1.2,3.6,7319
12184,2002-03,26,phi,nba,pf,8,0,4.8,0.1,0.8,.167,0.0,0.1,.000,0.1,0.6,.200,.167,0.5,0.5,1.000,0.4,0.4,0.8,0.0,0.0,0.1,0.3,0.8,0.8,7320
12185,2003-04,27,mil,nba,c,5,3,18.8,2.2,4.2,.524,0.0,0.0,"",2.2,4.2,.524,.524,1.0,2.4,.417,1.6,2.8,4.4,0.0,0.2,0.6,1.4,1.6,5.4,7320
12186,2004-05,28,sac,nba,c,4,1,11.8,1.0,2.0,.500,0.0,0.0,"",1.0,2.0,.500,.500,0.0,0.0,"",1.5,1.3,2.8,0.5,0.5,1.0,1.3,1.3,2.0,7320
12187,2007-08,31,pho,nba,c,4,0,5.3,0.5,1.0,.500,0.0,0.0,"",0.5,1.0,.500,.500,1.0,2.0,.500,0.0,0.8,0.8,0.0,0.0,0.8,0.0,1.0,2.0,7320
12188,1974-75,22,sea,nba,sf,9,"",23.4,2.3,5.0,.467,,,,,,,,1.6,2.1,.737,1.2,3.0,4.2,1.3,1.0,0.2,,2.9,6.2,7321
12189,1975-76,23,sea,nba,sf,6,"",14.3,0.7,2.3,.286,,,,,,,,1.8,2.5,.733,1.0,1.5,2.5,1.2,0.8,0.3,,1.5,3.2,7321
12190,1952-53,26,mnl,nba,sg,11,"",18.0,2.2,5.1,.429,,,,,,,,1.5,1.8,.800,,,2.1,1.2,,,,2.6,5.8,7322
12191,1953-54,27,mnl,nba,sg,13,"",30.9,3.2,8.2,.393,,,,,,,,0.9,1.6,.571,,,3.6,1.8,,,,4.6,7.4,7322
12192,1954-55,28,mnl,nba,sg,7,"",34.4,5.1,13.1,.391,,,,,,,,2.7,3.0,.905,,,5.3,2.3,,,,4.3,13.0,7322
12193,1955-56,29,mnl,nba,sg,3,"",30.0,4.3,10.3,.419,,,,,,,,1.0,3.7,.273,,,6.0,6.0,,,,3.7,9.7,7322
12194,2000-01,30,min,nba,pf,4,0,13.0,1.5,4.0,.375,0.0,0.0,"",1.5,4.0,.375,.375,0.3,0.5,.500,1.3,2.3,3.5,0.0,0.5,0.8,0.8,3.8,3.3,7324
12195,2002-03,22,njn,nba,sg,6,0,1.8,0.2,0.7,.250,0.2,0.2,1.000,0.0,0.5,.000,.375,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,7327
12196,2003-04,23,njn,nba,sg,6,0,2.0,0.2,0.8,.200,0.0,0.2,.000,0.2,0.7,.250,.200,0.3,0.3,1.000,0.0,0.3,0.3,0.0,0.2,0.0,0.0,0.0,0.7,7327
12197,2013-14,26,ind,nba,sg,4,0,3.8,0.5,1.8,.286,0.3,1.0,.250,0.3,0.8,.333,.357,0.5,1.0,.500,0.0,0.3,0.3,0.8,0.3,0.0,0.5,0.0,1.8,7328
12198,1965-66,23,bal,nba,sg,2,"",17.0,2.5,6.0,.417,,,,,,,,1.5,2.0,.750,"","",8.0,3.0,"","",,3.0,6.5,7329
12199,1966-67,24,chi,nba,sg,3,"",23.7,4.0,10.3,.387,,,,,,,,2.0,3.0,.667,"","",3.3,0.3,"","",,2.3,10.0,7329
12200,1967-68,25,chi,nba,sg,5,"",27.4,2.4,7.4,.324,,,,,,,,3.8,5.0,.760,"","",6.4,2.4,"","",,3.8,8.6,7329
12201,1969-70,27,chi,nba,sf,5,"",38.0,5.8,14.8,.392,,,,,,,,3.2,5.0,.640,"","",7.8,2.2,"","",,3.6,14.8,7329
12202,1970-71,28,chi,nba,sg,7,"",40.6,7.3,16.7,.436,,,,,,,,2.4,3.3,.739,"","",9.0,2.4,"","",,3.6,17.0,7329
12203,1971-72,29,chi,nba,sg,4,"",42.5,6.5,16.0,.406,,,,,,,,2.8,4.8,.579,"","",8.8,2.5,"","",,4.5,15.8,7329
12204,1972-73,30,chi,nba,sg,7,"",41.7,6.4,14.7,.437,,,,,,,,2.0,2.7,.737,"","",8.4,2.0,"","",,4.4,14.9,7329
12205,1973-74,31,chi,nba,sg,6,"",40.0,6.5,14.7,.443,,,,,,,,3.7,4.8,.759,3.0,7.3,10.3,2.0,1.2,0.2,,2.8,16.7,7329
12206,1974-75,32,chi,nba,sg,13,"",36.2,5.8,12.5,.460,,,,,,,,1.5,2.8,.556,1.8,5.5,7.4,2.0,1.5,0.0,,3.5,13.1,7329
12207,2014-15,20,bos,nba,pg,4,3,22.5,3.5,7.3,.483,0.8,3.3,.231,2.8,4.0,.688,.534,2.0,3.8,.533,1.3,1.5,2.8,1.3,0.3,0.3,1.0,3.0,9.8,7335
12208,2015-16,21,bos,nba,pg,6,1,32.2,3.7,10.0,.367,1.8,5.3,.344,1.8,4.7,.393,.458,2.8,3.5,.810,1.3,3.2,4.5,3.0,1.7,0.8,2.5,2.8,12.0,7335
12209,2016-17,22,bos,nba,sg,18,3,29.9,2.6,7.4,.351,1.6,4.1,.397,1.0,3.4,.295,.459,1.8,2.8,.640,1.3,3.4,4.7,4.7,1.5,0.9,2.1,2.8,8.6,7335
12210,2017-18,23,bos,nba,sg,15,4,29.9,3.2,9.5,.336,1.0,4.5,.221,2.2,5.0,.440,.388,2.4,3.3,.735,0.9,2.8,3.7,5.3,1.7,0.7,2.4,2.9,9.8,7335
12211,2018-19,24,bos,nba,sg,2,0,16.0,0.5,5.5,.091,0.5,5.5,.091,0.0,0.0,"",.136,2.0,3.0,.667,2.0,0.0,2.0,2.0,1.5,0.0,1.5,1.5,3.5,7335
12212,2019-20,25,bos,nba,sg,17,16,38.1,4.6,11.6,.394,2.4,7.2,.333,2.2,4.4,.493,.497,2.9,3.3,.875,0.6,4.6,5.2,4.6,1.2,0.5,2.6,3.2,14.5,7335
12213,2020-21,26,bos,nba,pg,5,5,36.6,5.8,13.2,.439,3.2,8.6,.372,2.6,4.6,.565,.561,3.0,4.2,.714,0.8,3.6,4.4,6.0,1.0,0.2,2.8,2.8,17.8,7335
12214,2021-22,27,bos,nba,pg,21,21,36.2,5.4,13.3,.405,2.3,6.5,.350,3.1,6.8,.458,.491,2.4,3.0,.806,1.0,3.6,4.5,5.9,1.2,0.2,2.5,3.4,15.4,7335
12215,2022-23,28,bos,nba,pg,20,20,34.0,5.1,11.2,.453,2.2,6.1,.361,2.9,5.1,.564,.552,2.6,3.3,.800,1.1,3.0,4.0,5.1,1.3,0.3,2.3,1.9,14.9,7335
12216,1946-47,28,stb,baa,sg,3,"","",7.7,23.7,.324,,,,,,,,2.0,3.7,.545,,,"",0.3,,,,4.0,17.3,7336
